,age_group,gender,education,total_fam_income,marital_status,nicotine,alcohol,marijuana,cocaine,heroin,hallucinogen,inhalant,methamphetamine,pain_reliever,tranquilizer,stimulant,psychotherapeutic,think,plan,attempt
2448,4,0,3,2,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2449,2,0,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2450,2,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2451,4,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,2,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455,4,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2456,4,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2458,2,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2459,3,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2461,5,1,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2462,2,1,3,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2463,2,0,3,7,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
2464,4,0,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2465,4,1,3,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,4,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,2,1,3,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2471,4,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2472,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,3,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,2,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,2,1,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2476,2,1,2,1,4,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0
2477,2,1,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2478,5,0,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,2,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2482,3,0,3,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,3,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2485,3,1,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2486,3,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,2,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,5,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,2,1,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2492,2,1,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,2,0,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2496,4,1,2,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2497,2,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2498,3,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
2499,3,1,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2500,3,1,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2501,3,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,2,1,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2504,2,1,2,6,4,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
2506,5,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,5,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,4,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2511,2,1,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2512,2,0,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,3,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2514,5,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2515,3,0,2,4,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1
2516,4,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2517,2,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,5,1,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,3,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,3,1,4,2,4,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1
2526,2,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,3,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,3,1,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,2,0,3,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2538,4,1,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2539,4,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2540,2,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2541,2,0,3,1,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2542,2,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,3,0,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,4,0,3,7,3,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
2549,2,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,5,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,4,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2553,2,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,4,1,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2560,5,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,4,1,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2562,3,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2563,2,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,2,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2565,4,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2567,5,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2568,2,1,2,3,4,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2569,5,1,4,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
2570,3,0,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,2,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,3,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,4,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2578,2,1,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2579,4,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2582,3,0,4,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,2,0,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2586,2,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2588,3,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,5,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,4,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,2,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2596,3,1,4,4,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2597,2,0,3,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2600,2,0,4,7,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2601,5,0,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2602,3,0,4,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2604,3,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,4,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,5,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,4,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2612,4,0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2613,4,0,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,5,1,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2616,4,0,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2619,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2622,4,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2624,4,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2626,4,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2627,3,0,4,7,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2628,2,0,2,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2629,3,0,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2630,2,0,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2631,4,1,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2632,3,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,5,0,1,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2638,3,0,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2639,2,1,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,2,0,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2641,3,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,2,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,2,1,1,7,4,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1
2645,3,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2647,4,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,2,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2650,3,1,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,2,0,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2653,2,0,3,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2654,2,0,3,1,4,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
2655,2,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,2,0,3,6,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2661,2,0,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2662,4,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2663,3,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2665,3,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,5,1,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2669,4,1,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2671,3,1,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2672,2,0,3,1,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2674,2,0,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2675,2,1,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2677,5,0,4,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2678,2,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2680,3,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,4,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683,2,1,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2685,2,0,3,6,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1
2686,5,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,4,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2690,3,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2691,3,1,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2692,2,0,3,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2693,4,0,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2694,5,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2695,3,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2699,2,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,3,0,3,7,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2702,3,0,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2703,5,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,2,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,4,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,2,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2710,4,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2711,2,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2712,3,0,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2714,4,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2715,2,1,3,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2717,2,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2718,2,0,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2719,2,1,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,2,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2721,5,0,2,1,3,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0
2722,3,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2723,3,1,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2724,3,1,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2725,4,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2729,4,1,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2730,2,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2733,4,1,3,2,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
2737,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2739,4,1,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2740,2,1,3,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2741,4,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2744,2,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2745,2,1,1,6,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2746,3,1,1,6,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
2747,3,0,4,6,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2748,4,0,3,1,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2749,2,1,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2751,2,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2753,3,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2754,2,0,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2755,2,0,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2758,5,0,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2759,2,1,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2760,2,1,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2763,4,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2764,2,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2765,3,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2766,5,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2767,2,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2768,4,1,2,7,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2769,4,1,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771,2,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2773,2,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2776,3,0,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2777,2,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2778,2,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2779,2,0,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781,2,0,2,7,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2782,2,0,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2783,2,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2784,3,0,4,7,4,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
2786,2,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2787,3,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2789,2,0,3,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2791,4,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2792,5,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2793,2,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2794,2,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796,2,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2797,2,0,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2798,4,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2800,4,1,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2801,2,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2803,2,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2805,4,0,3,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2807,3,1,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2809,2,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2811,3,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2812,5,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2813,5,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2814,5,1,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2815,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816,2,1,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2817,5,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2818,3,1,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2821,4,0,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2822,4,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823,4,1,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2825,3,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2826,2,1,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2828,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2829,2,1,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2831,4,1,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2832,2,0,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2833,2,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2834,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2837,4,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2838,2,1,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2839,2,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2842,2,1,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2843,3,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2844,2,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2845,3,1,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2846,2,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2847,2,0,2,6,4,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0
2848,2,0,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2849,2,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850,2,0,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2851,4,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2852,2,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,3,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2856,2,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2857,2,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,2,1,2,7,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2859,4,0,4,7,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2862,3,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2866,4,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2868,2,1,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2873,4,0,3,6,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2875,5,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2876,4,0,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2879,2,1,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2880,2,1,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,5,1,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2883,3,1,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2885,4,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2886,4,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2888,3,0,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2892,2,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2893,4,0,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2895,4,0,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2899,2,1,1,2,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2900,2,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2901,2,1,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2905,3,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2906,2,1,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
2910,4,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2912,2,0,3,1,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2913,3,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2915,4,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2917,4,1,4,5,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2918,2,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2921,2,0,3,7,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2922,2,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2924,2,0,1,2,4,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0
2925,3,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2926,3,1,2,2,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2929,5,0,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2930,2,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2931,2,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2933,5,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2934,2,1,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2935,3,1,3,2,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2936,3,1,2,7,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2938,2,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2940,4,1,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2941,2,0,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2945,2,0,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
2948,2,1,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2950,4,1,1,5,4,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0
2951,3,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2952,5,0,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
2953,2,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2954,2,0,2,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2956,2,0,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2957,4,1,3,6,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2959,3,1,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2960,2,0,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
